,id,cardname,setname,type_line,mana_cost,rarity,oracle_text,power,toughness,loyalty,cmc,set,color_identity,colors,reprint,layout,legalities,timestamp,price
4007,ea9f3ab5-6a31-47db-b8bf-4c56a7ff19d1,Minion of Tevesh Szat,Ice Age,Creature — Demon Minion,{4}{B}{B}{B},rare,"At the beginning of your upkeep, Minion of Tevesh Szat deals 2 damage to you unless you pay {B}{B}.
{T}: Target creature gets +3/-2 until end of turn.",4,4,,7.0,ice,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.6
4008,61278908-a1b4-4b4c-84f5-498ca41fc6b6,Minion of Leshrac,Ice Age,Creature — Demon Minion,{4}{B}{B}{B},rare,"Protection from black
At the beginning of your upkeep, Minion of Leshrac deals 5 damage to you unless you sacrifice a creature other than Minion of Leshrac. If Minion of Leshrac deals damage to you this way, tap it.
{T}: Destroy target creature or land.",5,5,,7.0,ice,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,1.2
4009,3f3ff5fb-4126-4a18-b540-2beaae382e59,Mind Whip,Ice Age,Enchantment — Aura,{2}{B}{B},rare,"Enchant creature
At the beginning of the upkeep of enchanted creature's controller, that player may pay {3}. If they don't, Mind Whip deals 2 damage to that player and you tap that creature.",,,,4.0,ice,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4010,b63ac9a6-aaa5-4659-97d1-c5f6b0d5ccfe,Infernal Denizen,Ice Age,Creature — Demon,{7}{B},rare,"At the beginning of your upkeep, sacrifice two Swamps. If you can't, tap Infernal Denizen, and an opponent may gain control of a creature you control of their choice for as long as Infernal Denizen remains on the battlefield.
{T}: Gain control of target creature for as long as Infernal Denizen remains on the battlefield.",5,7,,8.0,ice,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,1.1
4011,f3475eb3-909d-450b-9597-b241b259b425,Infernal Darkness,Ice Age,Enchantment,{2}{B}{B},rare,"Cumulative upkeep—Pay {B} and 1 life. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
If a land is tapped for mana, it produces {B} instead of any other type.",,,,4.0,ice,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,1.9
4012,65d332e2-4b2d-4131-84f7-862cb138c477,Dread Wight,Ice Age,Creature — Zombie,{3}{B}{B},rare,"At end of combat, put a paralyzation counter on each creature blocking or blocked by Dread Wight and tap those creatures. Each of those creatures doesn't untap during its controller's untap step for as long as it has a paralyzation counter on it. Each of those creatures gains ""{4}: Remove a paralyzation counter from this creature.""",3,4,,5.0,ice,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4013,e1f8531f-19ca-48a2-baf2-c5dc6f18d79c,Zur's Weirding,Ice Age,Enchantment,{3}{U},rare,"Players play with their hands revealed.
If a player would draw a card, they reveal it instead. Then any other player may pay 2 life. If a player does, put that card into its owner's graveyard. Otherwise, that player draws a card.",,,,4.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.4
4014,1d512f5c-0327-4d49-8a26-672574a49102,Wrath of Marit Lage,Ice Age,Enchantment,{3}{U}{U},rare,"When Wrath of Marit Lage enters the battlefield, tap all red creatures.
Red creatures don't untap during their controllers' untap steps.",,,,5.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4015,a779aca7-ff2c-48d8-9484-6ad04b2c6bcb,Winter's Chill,Ice Age,Instant,{X}{U},rare,"Cast this spell only during combat before blockers are declared.
X can't be greater than the number of snow lands you control.
Choose X target attacking creatures. For each of those creatures, its controller may pay {1} or {2}. If that player doesn't, destroy that creature at end of combat. If that player pays only {1}, prevent all combat damage that would be dealt to and dealt by that creature this combat.",,,,1.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1511683200000,0.5
4016,47364ad2-5ce9-4b19-a9d2-f6a33188b882,Sibilant Spirit,Ice Age,Creature — Spirit,{5}{U},rare,"Flying
Whenever Sibilant Spirit attacks, defending player may draw a card.",5,6,,6.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4017,99a60c33-b641-42c4-870d-95d07bc975dc,Shyft,Ice Age,Creature — Shapeshifter,{4}{U},rare,"At the beginning of your upkeep, you may have Shyft become the color or colors of your choice. (This effect lasts indefinitely.)",4,2,,5.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4018,1b7e955c-3de2-430c-93b9-0b39ccea5420,Reality Twist,Ice Age,Enchantment,{U}{U}{U},rare,"Cumulative upkeep {1}{U}{U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
If tapped for mana, Plains produce {R}, Swamps produce {G}, Mountains produce {W}, and Forests produce {B} instead of any other type.",,,,3.0,ice,"['B', 'G', 'R', 'U', 'W']",['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1541404800000,1.1
4019,aee01e9c-0445-4228-a73a-3e5744844ed3,Polar Kraken,Ice Age,Creature — Kraken,{8}{U}{U}{U},rare,"Trample
Polar Kraken enters the battlefield tapped.
Cumulative upkeep—Sacrifice a land. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)",11,11,,11.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,2.4
4020,e35d7f08-0687-41bd-8c53-31a49adabb11,Mystic Might,Ice Age,Enchantment — Aura,{U},rare,"Enchant land you control
Cumulative upkeep {1}{U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
Enchanted land has ""{T}: Target creature gets +2/+2 until end of turn.""",,,,1.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1511683200000,0.5
4021,9f8d2247-a10e-413a-b497-2add3918f991,Musician,Ice Age,Creature — Human Wizard,{2}{U},rare,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
{T}: Put a music counter on target creature. If it doesn't have ""At the beginning of your upkeep, destroy this creature unless you pay {1} for each music counter on it,"" it gains that ability.",1,3,,3.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1541404800000,1.2
4022,ae3df593-e9d5-479d-9a9a-1c7262dd9c6c,Mesmeric Trance,Ice Age,Enchantment,{1}{U}{U},rare,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
{U}, Discard a card: Draw a card.",,,,3.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.7
4023,86da04e9-b94d-42af-add3-02baf772bd33,Magus of the Unseen,Ice Age,Creature — Human Wizard,{1}{U},rare,"{1}{U}, {T}: Untap target artifact an opponent controls and gain control of it until end of turn. It gains haste until end of turn. When you lose control of the artifact, tap it.",1,1,,2.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.4
4024,17eeeef2-2ced-42b8-a5e0-1095c9e13b02,Illusions of Grandeur,Ice Age,Enchantment,{3}{U},rare,"Cumulative upkeep {2} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
When Illusions of Grandeur enters the battlefield, you gain 20 life.
When Illusions of Grandeur leaves the battlefield, you lose 20 life.",,,,4.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,9.9
4025,aa31efed-4a11-4f59-a623-bac45d20091d,Illusionary Presence,Ice Age,Creature — Illusion,{1}{U}{U},rare,"Cumulative upkeep {U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
At the beginning of your upkeep, choose a land type. Illusionary Presence gains landwalk of the chosen type until end of turn. (It can't be blocked as long as defending player controls a land of that type.)",2,2,,3.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1541404800000,0.4
4026,39a7e496-8d2e-49db-b298-475d9017537a,Icy Prison,Ice Age,Enchantment,{U}{U},rare,"When Icy Prison enters the battlefield, exile target creature.
At the beginning of your upkeep, sacrifice Icy Prison unless any player pays {3}.
When Icy Prison leaves the battlefield, return the exiled card to the battlefield under its owner's control.",,,,2.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4027,1005a00a-6a0e-44cb-abea-37e2e53125e2,Deflection,Ice Age,Instant,{3}{U},rare,Change the target of target spell with a single target.,,,,4.0,ice,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4028,ab675291-3189-43f3-b11b-0724eca8b941,Seraph,Ice Age,Creature — Angel,{6}{W},rare,"Flying
Whenever a creature dealt damage by Seraph this turn dies, put that card onto the battlefield under your control at the beginning of the next end step. Sacrifice the creature when you lose control of Seraph.",4,4,,7.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.5
4029,ccc5cb36-c43d-4c71-8019-9b683e160a0a,Order of the Sacred Torch,Ice Age,Creature — Human Knight,{1}{W}{W},rare,"{T}, Pay 1 life: Counter target black spell.",2,2,,3.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536048000000,0.3
4030,7b28762d-1ab7-460e-b433-27f5fa858959,Mercenaries,Ice Age,Creature — Human Mercenary,{3}{W},rare,"{3}: The next time Mercenaries would deal damage to you this turn, prevent that damage. Any player may activate this ability.",3,3,,4.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4031,0f8fe1e5-69d2-401f-97cb-3cc01064bad3,Lost Order of Jarkeld,Ice Age,Creature — Human Knight,{2}{W}{W},rare,"As Lost Order of Jarkeld enters the battlefield, choose an opponent.
Lost Order of Jarkeld's power and toughness are each equal to 1 plus the number of creatures the chosen player controls.",1+*,1+*,,4.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536048000000,0.3
4032,d1a4ed99-f38c-4e0f-9ff2-2e1e9126e6ef,Lightning Blow,Ice Age,Instant,{1}{W},rare,"Target creature gains first strike until end of turn.
Draw a card at the beginning of the next turn's upkeep.",,,,2.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536048000000,0.3
4033,66343008-c38a-48a9-b767-fd2243103690,Kjeldoran Royal Guard,Ice Age,Creature — Human Soldier,{3}{W}{W},rare,{T}: All combat damage that would be dealt to you by unblocked creatures this turn is dealt to Kjeldoran Royal Guard instead.,2,5,,5.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
4034,b6e91ba0-b229-4ab1-84f3-2a490dfa5051,Kjeldoran Phalanx,Ice Age,Creature — Human Soldier,{5}{W},rare,"First strike; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)",2,5,,6.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1541404800000,0.5
4035,d5b9db8f-93b5-44e3-9e2b-728c80dfbb37,Kjeldoran Knight,Ice Age,Creature — Human Knight,{W}{W},rare,"Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
{1}{W}: Kjeldoran Knight gets +1/+0 until end of turn.
{W}{W}: Kjeldoran Knight gets +0/+2 until end of turn.",1,1,,2.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.5
4036,1e5f8041-67fc-4e00-b119-d216e5cc5a3a,Caribou Range,Ice Age,Enchantment — Aura,{2}{W}{W},rare,"Enchant land you control
Enchanted land has ""{W}{W}, {T}: Create a 0/1 white Caribou creature token.""
Sacrifice a Caribou token: You gain 1 life.",,,,4.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536048000000,0.3
4037,a92f0d4a-23d8-47d4-b910-d142e0eefd3d,Call to Arms,Ice Age,Enchantment,{1}{W},rare,"As Call to Arms enters the battlefield, choose a color and an opponent.
White creatures get +1/+1 as long as the chosen color is the most common color among nontoken permanents the chosen player controls but isn't tied for most common.
When the chosen color isn't the most common color among nontoken permanents the chosen player controls or is tied for most common, sacrifice Call to Arms.",,,,2.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.4
4038,14fc0683-9cfa-4439-a533-8773e7747ec4,Blinking Spirit,Ice Age,Creature — Spirit,{3}{W},rare,{0}: Return Blinking Spirit to its owner's hand.,2,2,,4.0,ice,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536048000000,0.3
4039,3f6f1fcb-d903-4a31-abab-40488569eef6,Sand Silos,Fallen Empires,Land,,rare,"Sand Silos enters the battlefield tapped.
You may choose not to untap Sand Silos during your untap step.
At the beginning of your upkeep, if Sand Silos is tapped, put a storage counter on it.
{T}, Remove any number of storage counters from Sand Silos: Add {U} for each storage counter removed this way.",,,,0.0,fem,['U'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1535702400000,0.6
4040,c1b138e1-f8fc-435c-9aed-98004768479c,Rainbow Vale,Fallen Empires,Land,,rare,{T}: Add one mana of any color. An opponent gains control of Rainbow Vale at the beginning of the next end step.,,,,0.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1541404800000,3.9
4041,d7cd8d8c-52c7-402f-92e1-5e5866f2555a,Icatian Store,Fallen Empires,Land,,rare,"Icatian Store enters the battlefield tapped.
You may choose not to untap Icatian Store during your untap step.
At the beginning of your upkeep, if Icatian Store is tapped, put a storage counter on it.
{T}, Remove any number of storage counters from Icatian Store: Add {W} for each storage counter removed this way.",,,,0.0,fem,['W'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1539676800000,0.5
4042,639ae988-d1d1-4ead-b0f8-47fc39eb64a0,Bottomless Vault,Fallen Empires,Land,,rare,"Bottomless Vault enters the battlefield tapped.
You may choose not to untap Bottomless Vault during your untap step.
At the beginning of your upkeep, if Bottomless Vault is tapped, put a storage counter on it.
{T}, Remove any number of storage counters from Bottomless Vault: Add {B} for each storage counter removed this way.",,,,0.0,fem,['B'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,1.2
4043,4137160b-5248-4fbd-8ae8-25e9afd8fb5c,Zelyon Sword,Fallen Empires,Artifact,{3},rare,"You may choose not to untap Zelyon Sword during your untap step.
{3}, {T}: Target creature gets +2/+0 for as long as Zelyon Sword remains tapped.",,,,3.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.5
4044,213d6e0d-5ec9-441e-a38d-50ce44583e4b,Spirit Shield,Fallen Empires,Artifact,{3},rare,"You may choose not to untap Spirit Shield during your untap step.
{2}, {T}: Target creature gets +0/+2 for as long as Spirit Shield remains tapped.",,,,3.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1535961600000,0.3
4045,a532d38a-809b-4132-8690-be15fe23afab,Ring of Renewal,Fallen Empires,Artifact,{5},rare,"{5}, {T}: Discard a card at random, then draw two cards.",,,,5.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.5
4046,aa5deb95-79a6-4398-b82a-c1df169550d9,Implements of Sacrifice,Fallen Empires,Artifact,{2},rare,"{1}, {T}, Sacrifice Implements of Sacrifice: Add two mana of any one color.",,,,2.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.4
4047,a419c9e3-5615-44f9-9256-94a3022bb69f,Draconian Cylix,Fallen Empires,Artifact,{3},rare,"{2}, {T}, Discard a card at random: Regenerate target creature.",,,,3.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1541404800000,0.5
4048,14749600-9eca-4122-b04f-30ddda091b74,Delif's Cube,Fallen Empires,Artifact,{1},rare,"{2}, {T}: This turn, when target creature you control attacks and isn't blocked, it assigns no combat damage this turn and you put a cube counter on Delif's Cube.
{2}, Remove a cube counter from Delif's Cube: Regenerate target creature.",,,,1.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1539676800000,0.4
4049,860a9ba3-e4c4-4af9-bdfe-1ada39289fd5,Conch Horn,Fallen Empires,Artifact,{2},rare,"{1}, {T}, Sacrifice Conch Horn: Draw two cards, then put a card from your hand on top of your library.",,,,2.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,1.9
4050,7f95de4a-7fae-42bc-9660-39ea7685ca02,Balm of Restoration,Fallen Empires,Artifact,{2},rare,"{1}, {T}, Sacrifice Balm of Restoration: Choose one —
• You gain 2 life.
• Prevent the next 2 damage that would be dealt to any target this turn.",,,,2.0,fem,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'not_legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.4
